Condition,Persistent,Skewed,Smoothed,Replication,True_k,Method,Criterion,Estimated_k,Exact_Match,Signed_Bias,ARI_at_Estimated_k,ARI_at_True_k
P--,1,0,0,24,3,K-Means,Prediction Strength,3,1,0,1.0,1.0
P--,1,0,0,25,3,K-Means,Silhouette,3,1,0,1.0,1.0
P--,1,0,0,25,3,K-Means,Davies-Bouldin,3,1,0,1.0,1.0
P--,1,0,0,25,3,K-Means,Calinski-Harabasz,12,0,9,0.33818073387124664,1.0
P--,1,0,0,25,3,GMM,BIC,3,1,0,1.0,1.0
P--,1,0,0,25,3,GMM,AIC,3,1,0,1.0,1.0
P--,1,0,0,25,3,GMM,ICL,3,1,0,1.0,1.0
P--,1,0,0,25,3,GMM,BIC_Neff,3,1,0,1.0,1.0
P--,1,0,0,25,3,HMM,BIC,3,1,0,1.0,1.0
P--,1,0,0,25,3,HMM,AIC,3,1,0,1.0,1.0
P--,1,0,0,25,3,HMM,ICL,3,1,0,1.0,1.0
P--,1,0,0,25,3,K-Means,Gap (uniform),3,1,0,1.0,1.0
P--,1,0,0,25,3,K-Means,Prediction Strength,3,1,0,1.0,1.0
P--,1,0,0,26,3,K-Means,Silhouette,3,1,0,1.0,1.0
P--,1,0,0,26,3,K-Means,Davies-Bouldin,3,1,0,1.0,1.0
P--,1,0,0,26,3,K-Means,Calinski-Harabasz,12,0,9,0.33504825382902315,1.0
P--,1,0,0,26,3,GMM,BIC,3,1,0,1.0,1.0
P--,1,0,0,26,3,GMM,AIC,3,1,0,1.0,1.0
P--,1,0,0,26,3,GMM,ICL,3,1,0,1.0,1.0
P--,1,0,0,26,3,GMM,BIC_Neff,3,1,0,1.0,1.0
P--,1,0,0,26,3,HMM,BIC,4,0,1,0.8948323812601265,0.45143393087487743
P--,1,0,0,26,3,HMM,AIC,4,0,1,0.8948323812601265,0.45143393087487743
P--,1,0,0,26,3,HMM,ICL,5,0,2,0.9564873049020548,0.45143393087487743
P--,1,0,0,26,3,K-Means,Gap (uniform),3,1,0,1.0,1.0
P--,1,0,0,26,3,K-Means,Prediction Strength,3,1,0,1.0,1.0
P--,1,0,0,27,3,K-Means,Silhouette,3,1,0,1.0,1.0
P--,1,0,0,27,3,K-Means,Davies-Bouldin,3,1,0,1.0,1.0
P--,1,0,0,27,3,K-Means,Calinski-Harabasz,12,0,9,0.3259978756753288,1.0
P--,1,0,0,27,3,GMM,BIC,3,1,0,1.0,1.0
P--,1,0,0,27,3,GMM,AIC,3,1,0,1.0,1.0
P--,1,0,0,27,3,GMM,ICL,3,1,0,1.0,1.0
P--,1,0,0,27,3,GMM,BIC_Neff,3,1,0,1.0,1.0
P--,1,0,0,27,3,HMM,BIC,3,1,0,1.0,1.0
P--,1,0,0,27,3,HMM,AIC,3,1,0,1.0,1.0
P--,1,0,0,27,3,HMM,ICL,3,1,0,1.0,1.0
P--,1,0,0,27,3,K-Means,Gap (uniform),3,1,0,1.0,1.0
P--,1,0,0,27,3,K-Means,Prediction Strength,6,0,3,0.5689500572068676,1.0
P--,1,0,0,28,3,K-Means,Silhouette,3,1,0,1.0,1.0
P--,1,0,0,28,3,K-Means,Davies-Bouldin,3,1,0,1.0,1.0
P--,1,0,0,28,3,K-Means,Calinski-Harabasz,12,0,9,0.3221750712599457,1.0
P--,1,0,0,28,3,GMM,BIC,3,1,0,1.0,1.0
P--,1,0,0,28,3,GMM,AIC,4,0,1,0.9123801076322012,1.0
P--,1,0,0,28,3,GMM,ICL,3,1,0,1.0,1.0
P--,1,0,0,28,3,GMM,BIC_Neff,3,1,0,1.0,1.0
P--,1,0,0,28,3,HMM,BIC,4,0,1,0.7549933645883972,0.46715789970993693
P--,1,0,0,28,3,HMM,AIC,4,0,1,0.7549933645883972,0.46715789970993693
P--,1,0,0,28,3,HMM,ICL,7,0,4,0.9662510646348555,0.46715789970993693
P--,1,0,0,28,3,K-Means,Gap (uniform),3,1,0,1.0,1.0
P--,1,0,0,28,3,K-Means,Prediction Strength,3,1,0,1.0,1.0
P--,1,0,0,29,3,K-Means,Silhouette,3,1,0,1.0,1.0
P--,1,0,0,29,3,K-Means,Davies-Bouldin,3,1,0,1.0,1.0
P--,1,0,0,29,3,K-Means,Calinski-Harabasz,12,0,9,0.34033329059700007,1.0
P--,1,0,0,29,3,GMM,BIC,3,1,0,1.0,1.0
P--,1,0,0,29,3,GMM,AIC,3,1,0,1.0,1.0
P--,1,0,0,29,3,GMM,ICL,3,1,0,1.0,1.0
P--,1,0,0,29,3,GMM,BIC_Neff,3,1,0,1.0,1.0
P--,1,0,0,29,3,HMM,BIC,4,0,1,0.9961389579456545,0.4515472558759253
P--,1,0,0,29,3,HMM,AIC,4,0,1,0.9961389579456545,0.4515472558759253
P--,1,0,0,29,3,HMM,ICL,4,0,1,0.9961389579456545,0.4515472558759253
P--,1,0,0,29,3,K-Means,Gap (uniform),3,1,0,1.0,1.0
P--,1,0,0,29,3,K-Means,Prediction Strength,6,0,3,0.5735296016508298,1.0
P-S,1,0,1,0,3,K-Means,Silhouette,4,0,1,0.24503944306828288,0.24718399512152334
P-S,1,0,1,0,3,K-Means,Davies-Bouldin,4,0,1,0.24503944306828288,0.24718399512152334
P-S,1,0,1,0,3,K-Means,Calinski-Harabasz,12,0,9,0.18883141738714965,0.24718399512152334
P-S,1,0,1,0,3,GMM,BIC,8,0,5,0.1778841514470551,0.10041648537599042
P-S,1,0,1,0,3,GMM,AIC,10,0,7,0.17359961733217064,0.10041648537599042
P-S,1,0,1,0,3,GMM,ICL,3,1,0,0.10041648537599042,0.10041648537599042
P-S,1,0,1,0,3,GMM,BIC_Neff,8,0,5,0.1778841514470551,0.10041648537599042
P-S,1,0,1,0,3,HMM,BIC,11,0,8,0.1432625292788772,0.26882448317845975
P-S,1,0,1,0,3,HMM,AIC,11,0,8,0.1432625292788772,0.26882448317845975
P-S,1,0,1,0,3,HMM,ICL,11,0,8,0.1432625292788772,0.26882448317845975
P-S,1,0,1,0,3,K-Means,Gap (uniform),4,0,1,0.24503944306828288,0.24718399512152334
P-S,1,0,1,0,3,K-Means,Prediction Strength,5,0,2,0.21428287776685662,0.24718399512152334
P-S,1,0,1,1,3,K-Means,Silhouette,2,0,-1,0.2657970708684284,0.29111726076849737
P-S,1,0,1,1,3,K-Means,Davies-Bouldin,4,0,1,0.27173058539452927,0.29111726076849737
P-S,1,0,1,1,3,K-Means,Calinski-Harabasz,12,0,9,0.21046214869575644,0.29111726076849737
P-S,1,0,1,1,3,GMM,BIC,8,0,5,0.21542371159228052,0.1329051874130615
P-S,1,0,1,1,3,GMM,AIC,11,0,8,0.21167756839060653,0.1329051874130615
P-S,1,0,1,1,3,GMM,ICL,7,0,4,0.22033360714121186,0.1329051874130615
P-S,1,0,1,1,3,GMM,BIC_Neff,8,0,5,0.21542371159228052,0.1329051874130615
P-S,1,0,1,1,3,HMM,BIC,12,0,9,0.1510871050869359,0.19920175884987593
P-S,1,0,1,1,3,HMM,AIC,12,0,9,0.1510871050869359,0.19920175884987593
P-S,1,0,1,1,3,HMM,ICL,12,0,9,0.1510871050869359,0.19920175884987593
P-S,1,0,1,1,3,K-Means,Gap (uniform),4,0,1,0.27173058539452927,0.29111726076849737
P-S,1,0,1,1,3,K-Means,Prediction Strength,2,0,-1,0.2657970708684284,0.29111726076849737
P-S,1,0,1,2,3,K-Means,Silhouette,2,0,-1,0.2070714368638593,0.2547914781772342
P-S,1,0,1,2,3,K-Means,Davies-Bouldin,4,0,1,0.21613905119827778,0.2547914781772342
P-S,1,0,1,2,3,K-Means,Calinski-Harabasz,12,0,9,0.17166066129852128,0.2547914781772342
P-S,1,0,1,2,3,GMM,BIC,9,0,6,0.15764097387471923,0.1272219897340477
P-S,1,0,1,2,3,GMM,AIC,12,0,9,0.15328914495292714,0.1272219897340477
P-S,1,0,1,2,3,GMM,ICL,3,1,0,0.1272219897340477,0.1272219897340477
P-S,1,0,1,2,3,GMM,BIC_Neff,9,0,6,0.15764097387471923,0.1272219897340477
P-S,1,0,1,2,3,HMM,BIC,12,0,9,0.15687144562747982,0.18338327743685973
P-S,1,0,1,2,3,HMM,AIC,12,0,9,0.15687144562747982,0.18338327743685973
P-S,1,0,1,2,3,HMM,ICL,12,0,9,0.15687144562747982,0.18338327743685973
P-S,1,0,1,2,3,K-Means,Gap (uniform),1,0,-2,0.0,0.2547914781772342
P-S,1,0,1,2,3,K-Means,Prediction Strength,6,0,3,0.2041345865288833,0.2547914781772342
P-S,1,0,1,3,3,K-Means,Silhouette,4,0,1,0.23926388994142372,0.27797481529872475
P-S,1,0,1,3,3,K-Means,Davies-Bouldin,4,0,1,0.23926388994142372,0.27797481529872475
P-S,1,0,1,3,3,K-Means,Calinski-Harabasz,12,0,9,0.18527593190712988,0.27797481529872475
P-S,1,0,1,3,3,GMM,BIC,9,0,6,0.18146259207103016,0.14473015344193146
P-S,1,0,1,3,3,GMM,AIC,12,0,9,0.1719428701586394,0.14473015344193146
P-S,1,0,1,3,3,GMM,ICL,12,0,9,0.1719428701586394,0.14473015344193146
P-S,1,0,1,3,3,GMM,BIC_Neff,12,0,9,0.1719428701586394,0.14473015344193146
P-S,1,0,1,3,3,HMM,BIC,12,0,9,0.17984594743177076,0.17362406540144099
P-S,1,0,1,3,3,HMM,AIC,12,0,9,0.17984594743177076,0.17362406540144099
P-S,1,0,1,3,3,HMM,ICL,12,0,9,0.17984594743177076,0.17362406540144099
P-S,1,0,1,3,3,K-Means,Gap (uniform),1,0,-2,0.0,0.27797481529872475
P-S,1,0,1,3,3,K-Means,Prediction Strength,6,0,3,0.21019423430190795,0.27797481529872475
P-S,1,0,1,4,3,K-Means,Silhouette,9,0,6,0.16426988095482087,0.21411786050274176
P-S,1,0,1,4,3,K-Means,Davies-Bouldin,7,0,4,0.16899772999073592,0.21411786050274176
P-S,1,0,1,4,3,K-Means,Calinski-Harabasz,12,0,9,0.15983417050579832,0.21411786050274176
P-S,1,0,1,4,3,GMM,BIC,7,0,4,0.16677888409974204,0.17014986533108195
P-S,1,0,1,4,3,GMM,AIC,10,0,7,0.1515147675828488,0.17014986533108195
P-S,1,0,1,4,3,GMM,ICL,4,0,1,0.17059702498519624,0.17014986533108195
P-S,1,0,1,4,3,GMM,BIC_Neff,9,0,6,0.1538514051862869,0.17014986533108195
P-S,1,0,1,4,3,HMM,BIC,10,0,7,0.15538025914849987,0.21567690430429007
P-S,1,0,1,4,3,HMM,AIC,10,0,7,0.15538025914849987,0.21567690430429007
P-S,1,0,1,4,3,HMM,ICL,10,0,7,0.15538025914849987,0.21567690430429007
P-S,1,0,1,4,3,K-Means,Gap (uniform),1,0,-2,0.0,0.21411786050274176
P-S,1,0,1,4,3,K-Means,Prediction Strength,5,0,2,0.19395565393271538,0.21411786050274176
P-S,1,0,1,5,3,K-Means,Silhouette,8,0,5,0.1824846689696931,0.214499766853181
P-S,1,0,1,5,3,K-Means,Davies-Bouldin,8,0,5,0.1824846689696931,0.214499766853181
P-S,1,0,1,5,3,K-Means,Calinski-Harabasz,12,0,9,0.17848906742498463,0.214499766853181
P-S,1,0,1,5,3,GMM,BIC,7,0,4,0.1694530606814762,0.09809441377592688
P-S,1,0,1,5,3,GMM,AIC,12,0,9,0.16748273951864373,0.09809441377592688
P-S,1,0,1,5,3,GMM,ICL,3,1,0,0.09809441377592688,0.09809441377592688
P-S,1,0,1,5,3,GMM,BIC_Neff,8,0,5,0.17281054833947154,0.09809441377592688
P-S,1,0,1,5,3,HMM,BIC,8,0,5,0.1669584763251912,0.1819888924736424
P-S,1,0,1,5,3,HMM,AIC,11,0,8,0.16629453147288017,0.1819888924736424
P-S,1,0,1,5,3,HMM,ICL,8,0,5,0.1669584763251912,0.1819888924736424
P-S,1,0,1,5,3,K-Means,Gap (uniform),4,0,1,0.20003207385952518,0.214499766853181
P-S,1,0,1,5,3,K-Means,Prediction Strength,1,0,-2,0.0,0.214499766853181
P-S,1,0,1,6,3,K-Means,Silhouette,4,0,1,0.22515822093245116,0.22901729778653074
P-S,1,0,1,6,3,K-Means,Davies-Bouldin,4,0,1,0.22515822093245116,0.22901729778653074
P-S,1,0,1,6,3,K-Means,Calinski-Harabasz,12,0,9,0.17708181623129682,0.22901729778653074
P-S,1,0,1,6,3,GMM,BIC,11,0,8,0.15469010400093086,0.10678182640824484
P-S,1,0,1,6,3,GMM,AIC,11,0,8,0.15469010400093086,0.10678182640824484
P-S,1,0,1,6,3,GMM,ICL,3,1,0,0.10678182640824484,0.10678182640824484
P-S,1,0,1,6,3,GMM,BIC_Neff,11,0,8,0.15469010400093086,0.10678182640824484
P-S,1,0,1,6,3,HMM,BIC,12,0,9,0.15338428281213595,0.1699513149716942
P-S,1,0,1,6,3,HMM,AIC,12,0,9,0.15338428281213595,0.1699513149716942
P-S,1,0,1,6,3,HMM,ICL,12,0,9,0.15338428281213595,0.1699513149716942
P-S,1,0,1,6,3,K-Means,Gap (uniform),1,0,-2,0.0,0.22901729778653074
P-S,1,0,1,6,3,K-Means,Prediction Strength,2,0,-1,0.1940024204317414,0.22901729778653074
P-S,1,0,1,7,3,K-Means,Silhouette,3,1,0,0.21547355922539174,0.21547355922539174
P-S,1,0,1,7,3,K-Means,Davies-Bouldin,3,1,0,0.21547355922539174,0.21547355922539174
P-S,1,0,1,7,3,K-Means,Calinski-Harabasz,12,0,9,0.17354173711931944,0.21547355922539174
P-S,1,0,1,7,3,GMM,BIC,7,0,4,0.15784927380130293,0.20096009442050974
P-S,1,0,1,7,3,GMM,AIC,9,0,6,0.1588343022636131,0.20096009442050974
P-S,1,0,1,7,3,GMM,ICL,5,0,2,0.1736990829581085,0.20096009442050974
P-S,1,0,1,7,3,GMM,BIC_Neff,7,0,4,0.15784927380130293,0.20096009442050974
P-S,1,0,1,7,3,HMM,BIC,10,0,7,0.1239086112207548,0.22003597426627133
P-S,1,0,1,7,3,HMM,AIC,10,0,7,0.1239086112207548,0.22003597426627133
P-S,1,0,1,7,3,HMM,ICL,10,0,7,0.1239086112207548,0.22003597426627133
P-S,1,0,1,7,3,K-Means,Gap (uniform),1,0,-2,0.0,0.21547355922539174
P-S,1,0,1,7,3,K-Means,Prediction Strength,4,0,1,0.2129979991072057,0.21547355922539174
P-S,1,0,1,8,3,K-Means,Silhouette,9,0,6,0.14872988050407948,0.17822912097210616
P-S,1,0,1,8,3,K-Means,Davies-Bouldin,6,0,3,0.16495827615815142,0.17822912097210616
P-S,1,0,1,8,3,K-Means,Calinski-Harabasz,12,0,9,0.14267853476277284,0.17822912097210616
P-S,1,0,1,8,3,GMM,BIC,7,0,4,0.13935360083955972,0.12207968601406705
P-S,1,0,1,8,3,GMM,AIC,7,0,4,0.13935360083955972,0.12207968601406705
P-S,1,0,1,8,3,GMM,ICL,3,1,0,0.12207968601406705,0.12207968601406705
P-S,1,0,1,8,3,GMM,BIC_Neff,7,0,4,0.13935360083955972,0.12207968601406705
P-S,1,0,1,8,3,HMM,BIC,9,0,6,0.14423616488931298,0.14830579107027553
P-S,1,0,1,8,3,HMM,AIC,11,0,8,0.1377810095799811,0.14830579107027553
P-S,1,0,1,8,3,HMM,ICL,9,0,6,0.14423616488931298,0.14830579107027553
P-S,1,0,1,8,3,K-Means,Gap (uniform),1,0,-2,0.0,0.17822912097210616
P-S,1,0,1,8,3,K-Means,Prediction Strength,2,0,-1,0.15022395575284936,0.17822912097210616
P-S,1,0,1,9,3,K-Means,Silhouette,11,0,8,0.1546497902324633,0.22271425325113184
P-S,1,0,1,9,3,K-Means,Davies-Bouldin,7,0,4,0.17549417843462226,0.22271425325113184
P-S,1,0,1,9,3,K-Means,Calinski-Harabasz,12,0,9,0.14604352019842431,0.22271425325113184
P-S,1,0,1,9,3,GMM,BIC,7,0,4,0.1453215716710124,0.06426390969229996
P-S,1,0,1,9,3,GMM,AIC,9,0,6,0.14227598246730278,0.06426390969229996
P-S,1,0,1,9,3,GMM,ICL,3,1,0,0.06426390969229996,0.06426390969229996
P-S,1,0,1,9,3,GMM,BIC_Neff,9,0,6,0.14227598246730278,0.06426390969229996
P-S,1,0,1,9,3,HMM,BIC,8,0,5,0.1511895455578164,0.21567087964177165
P-S,1,0,1,9,3,HMM,AIC,12,0,9,0.12427487111966237,0.21567087964177165
P-S,1,0,1,9,3,HMM,ICL,8,0,5,0.1511895455578164,0.21567087964177165
P-S,1,0,1,9,3,K-Means,Gap (uniform),1,0,-2,0.0,0.22271425325113184
P-S,1,0,1,9,3,K-Means,Prediction Strength,4,0,1,0.21149773855466852,0.22271425325113184
P-S,1,0,1,10,3,K-Means,Silhouette,6,0,3,0.21897568287762784,0.26806842186969676
P-S,1,0,1,10,3,K-Means,Davies-Bouldin,5,0,2,0.21998980838852383,0.26806842186969676
P-S,1,0,1,10,3,K-Means,Calinski-Harabasz,12,0,9,0.21889877332484325,0.26806842186969676
P-S,1,0,1,10,3,GMM,BIC,6,0,3,0.2080257359615928,0.17003362633810518
P-S,1,0,1,10,3,GMM,AIC,12,0,9,0.19998120949005457,0.17003362633810518
P-S,1,0,1,10,3,GMM,ICL,4,0,1,0.16268524258541733,0.17003362633810518
P-S,1,0,1,10,3,GMM,BIC_Neff,6,0,3,0.2080257359615928,0.17003362633810518
P-S,1,0,1,10,3,HMM,BIC,12,0,9,0.15744064618627926,0.18481701194595562
P-S,1,0,1,10,3,HMM,AIC,12,0,9,0.15744064618627926,0.18481701194595562
P-S,1,0,1,10,3,HMM,ICL,8,0,5,0.21088156974400263,0.18481701194595562
P-S,1,0,1,10,3,K-Means,Gap (uniform),1,0,-2,0.0,0.26806842186969676
P-S,1,0,1,10,3,K-Means,Prediction Strength,1,0,-2,0.0,0.26806842186969676
P-S,1,0,1,11,3,K-Means,Silhouette,2,0,-1,0.2031365928675044,0.21193558762543957
P-S,1,0,1,11,3,K-Means,Davies-Bouldin,4,0,1,0.20412057386472288,0.21193558762543957
P-S,1,0,1,11,3,K-Means,Calinski-Harabasz,12,0,9,0.15432350767013267,0.21193558762543957
P-S,1,0,1,11,3,GMM,BIC,8,0,5,0.1541689722064091,0.10501395863614223
P-S,1,0,1,11,3,GMM,AIC,10,0,7,0.15244950405810362,0.10501395863614223
P-S,1,0,1,11,3,GMM,ICL,4,0,1,0.13124836880525723,0.10501395863614223
P-S,1,0,1,11,3,GMM,BIC_Neff,9,0,6,0.1530731596761912,0.10501395863614223
P-S,1,0,1,11,3,HMM,BIC,11,0,8,0.15472135108442406,0.20656823326139584
P-S,1,0,1,11,3,HMM,AIC,11,0,8,0.15472135108442406,0.20656823326139584
P-S,1,0,1,11,3,HMM,ICL,11,0,8,0.15472135108442406,0.20656823326139584
P-S,1,0,1,11,3,K-Means,Gap (uniform),4,0,1,0.20412057386472288,0.21193558762543957
P-S,1,0,1,11,3,K-Means,Prediction Strength,5,0,2,0.18928493814038364,0.21193558762543957
P-S,1,0,1,12,3,K-Means,Silhouette,11,0,8,0.14321927806577403,0.19925871159234979
P-S,1,0,1,12,3,K-Means,Davies-Bouldin,6,0,3,0.15826458666035897,0.19925871159234979
P-S,1,0,1,12,3,K-Means,Calinski-Harabasz,12,0,9,0.1410736180149776,0.19925871159234979
P-S,1,0,1,12,3,GMM,BIC,5,0,2,0.12098713766414704,0.18149256604422204
P-S,1,0,1,12,3,GMM,AIC,9,0,6,0.13066690244088705,0.18149256604422204
P-S,1,0,1,12,3,GMM,ICL,5,0,2,0.12098713766414704,0.18149256604422204
P-S,1,0,1,12,3,GMM,BIC_Neff,7,0,4,0.12555755096772006,0.18149256604422204
P-S,1,0,1,12,3,HMM,BIC,10,0,7,0.12929430864965846,0.19052455944549604
P-S,1,0,1,12,3,HMM,AIC,11,0,8,0.11447659433778352,0.19052455944549604
P-S,1,0,1,12,3,HMM,ICL,10,0,7,0.12929430864965846,0.19052455944549604
P-S,1,0,1,12,3,K-Means,Gap (uniform),1,0,-2,0.0,0.19925871159234979
P-S,1,0,1,12,3,K-Means,Prediction Strength,4,0,1,0.18269248607298916,0.19925871159234979
P-S,1,0,1,13,3,K-Means,Silhouette,9,0,6,0.17276715697953726,0.2136055796173026
P-S,1,0,1,13,3,K-Means,Davies-Bouldin,6,0,3,0.17937193272055885,0.2136055796173026
P-S,1,0,1,13,3,K-Means,Calinski-Harabasz,12,0,9,0.16639633026579118,0.2136055796173026
P-S,1,0,1,13,3,GMM,BIC,10,0,7,0.16361093734294685,0.14186353821287787
P-S,1,0,1,13,3,GMM,AIC,11,0,8,0.16355915068445395,0.14186353821287787
P-S,1,0,1,13,3,GMM,ICL,5,0,2,0.16745822608821131,0.14186353821287787
P-S,1,0,1,13,3,GMM,BIC_Neff,10,0,7,0.16361093734294685,0.14186353821287787
P-S,1,0,1,13,3,HMM,BIC,7,0,4,0.16664132537205226,0.23194124356662915
P-S,1,0,1,13,3,HMM,AIC,10,0,7,0.1386195698551466,0.23194124356662915
P-S,1,0,1,13,3,HMM,ICL,7,0,4,0.16664132537205226,0.23194124356662915
P-S,1,0,1,13,3,K-Means,Gap (uniform),1,0,-2,0.0,0.2136055796173026
P-S,1,0,1,13,3,K-Means,Prediction Strength,3,1,0,0.2136055796173026,0.2136055796173026
P-S,1,0,1,14,3,K-Means,Silhouette,9,0,6,0.15215576007841516,0.17784604432305012
P-S,1,0,1,14,3,K-Means,Davies-Bouldin,9,0,6,0.15215576007841516,0.17784604432305012
P-S,1,0,1,14,3,K-Means,Calinski-Harabasz,12,0,9,0.14009366729739706,0.17784604432305012
P-S,1,0,1,14,3,GMM,BIC,9,0,6,0.13075362728421472,0.06729288737290752
P-S,1,0,1,14,3,GMM,AIC,11,0,8,0.12719858769868153,0.06729288737290752
P-S,1,0,1,14,3,GMM,ICL,3,1,0,0.06729288737290752,0.06729288737290752
P-S,1,0,1,14,3,GMM,BIC_Neff,11,0,8,0.12719858769868153,0.06729288737290752
P-S,1,0,1,14,3,HMM,BIC,7,0,4,0.13062435395080327,0.15058745270517127
P-S,1,0,1,14,3,HMM,AIC,11,0,8,0.12910175020662407,0.15058745270517127
P-S,1,0,1,14,3,HMM,ICL,7,0,4,0.13062435395080327,0.15058745270517127
P-S,1,0,1,14,3,K-Means,Gap (uniform),1,0,-2,0.0,0.17784604432305012
P-S,1,0,1,14,3,K-Means,Prediction Strength,4,0,1,0.17696233354708638,0.17784604432305012
P-S,1,0,1,15,3,K-Means,Silhouette,4,0,1,0.22653406042238286,0.23122012639184245
P-S,1,0,1,15,3,K-Means,Davies-Bouldin,4,0,1,0.22653406042238286,0.23122012639184245
P-S,1,0,1,15,3,K-Means,Calinski-Harabasz,12,0,9,0.20570243656843354,0.23122012639184245
P-S,1,0,1,15,3,GMM,BIC,8,0,5,0.20245486829604953,0.11203548380989843
P-S,1,0,1,15,3,GMM,AIC,12,0,9,0.20009387630702982,0.11203548380989843
P-S,1,0,1,15,3,GMM,ICL,3,1,0,0.11203548380989843,0.11203548380989843
P-S,1,0,1,15,3,GMM,BIC_Neff,8,0,5,0.20245486829604953,0.11203548380989843
P-S,1,0,1,15,3,HMM,BIC,9,0,6,0.2067536348842657,0.1667518858587308
P-S,1,0,1,15,3,HMM,AIC,12,0,9,0.20695235539676823,0.1667518858587308
P-S,1,0,1,15,3,HMM,ICL,12,0,9,0.20695235539676823,0.1667518858587308
P-S,1,0,1,15,3,K-Means,Gap (uniform),4,0,1,0.22653406042238286,0.23122012639184245
P-S,1,0,1,15,3,K-Means,Prediction Strength,4,0,1,0.22653406042238286,0.23122012639184245
P-S,1,0,1,16,3,K-Means,Silhouette,2,0,-1,0.17091662840569996,0.1971091735271747
P-S,1,0,1,16,3,K-Means,Davies-Bouldin,6,0,3,0.15692216059939765,0.1971091735271747
P-S,1,0,1,16,3,K-Means,Calinski-Harabasz,12,0,9,0.13930285046310115,0.1971091735271747
P-S,1,0,1,16,3,GMM,BIC,9,0,6,0.1308776788775986,0.13177288331691475
P-S,1,0,1,16,3,GMM,AIC,10,0,7,0.12832510745845666,0.13177288331691475
P-S,1,0,1,16,3,GMM,ICL,6,0,3,0.14720239279416772,0.13177288331691475
P-S,1,0,1,16,3,GMM,BIC_Neff,9,0,6,0.1308776788775986,0.13177288331691475
P-S,1,0,1,16,3,HMM,BIC,10,0,7,0.13718377050986966,0.1355503905430124
P-S,1,0,1,16,3,HMM,AIC,11,0,8,0.13525437796502254,0.1355503905430124
P-S,1,0,1,16,3,HMM,ICL,10,0,7,0.13718377050986966,0.1355503905430124
P-S,1,0,1,16,3,K-Means,Gap (uniform),1,0,-2,0.0,0.1971091735271747
P-S,1,0,1,16,3,K-Means,Prediction Strength,6,0,3,0.15692216059939765,0.1971091735271747
P-S,1,0,1,17,3,K-Means,Silhouette,2,0,-1,0.17971902578201715,0.20623034439671695
P-S,1,0,1,17,3,K-Means,Davies-Bouldin,4,0,1,0.21555520880370543,0.20623034439671695
P-S,1,0,1,17,3,K-Means,Calinski-Harabasz,12,0,9,0.17841379151116035,0.20623034439671695
P-S,1,0,1,17,3,GMM,BIC,7,0,4,0.16633621269130697,0.10135005718243653
P-S,1,0,1,17,3,GMM,AIC,12,0,9,0.16550014459337853,0.10135005718243653
P-S,1,0,1,17,3,GMM,ICL,3,1,0,0.10135005718243653,0.10135005718243653
P-S,1,0,1,17,3,GMM,BIC_Neff,8,0,5,0.16719354291685953,0.10135005718243653
P-S,1,0,1,17,3,HMM,BIC,9,0,6,0.1717476750247426,0.15438384658864562
P-S,1,0,1,17,3,HMM,AIC,12,0,9,0.12445724717142354,0.15438384658864562
P-S,1,0,1,17,3,HMM,ICL,9,0,6,0.1717476750247426,0.15438384658864562
P-S,1,0,1,17,3,K-Means,Gap (uniform),1,0,-2,0.0,0.20623034439671695
P-S,1,0,1,17,3,K-Means,Prediction Strength,4,0,1,0.21555520880370543,0.20623034439671695
P-S,1,0,1,18,3,K-Means,Silhouette,9,0,6,0.22077552512083792,0.24717964479834315
P-S,1,0,1,18,3,K-Means,Davies-Bouldin,4,0,1,0.2446492853908534,0.24717964479834315
P-S,1,0,1,18,3,K-Means,Calinski-Harabasz,12,0,9,0.2153508990804394,0.24717964479834315
P-S,1,0,1,18,3,GMM,BIC,8,0,5,0.20434110983913586,0.12110035333962725
P-S,1,0,1,18,3,GMM,AIC,12,0,9,0.20604693272695151,0.12110035333962725
P-S,1,0,1,18,3,GMM,ICL,3,1,0,0.12110035333962725,0.12110035333962725
P-S,1,0,1,18,3,GMM,BIC_Neff,8,0,5,0.20434110983913586,0.12110035333962725
P-S,1,0,1,18,3,HMM,BIC,12,0,9,0.16545735317551977,0.17796335955126794
P-S,1,0,1,18,3,HMM,AIC,12,0,9,0.16545735317551977,0.17796335955126794
P-S,1,0,1,18,3,HMM,ICL,12,0,9,0.16545735317551977,0.17796335955126794
P-S,1,0,1,18,3,K-Means,Gap (uniform),4,0,1,0.2446492853908534,0.24717964479834315
P-S,1,0,1,18,3,K-Means,Prediction Strength,4,0,1,0.2446492853908534,0.24717964479834315
P-S,1,0,1,19,3,K-Means,Silhouette,2,0,-1,0.17007960381385442,0.1659368305831473
P-S,1,0,1,19,3,K-Means,Davies-Bouldin,9,0,6,0.17323415632864914,0.1659368305831473
P-S,1,0,1,19,3,K-Means,Calinski-Harabasz,12,0,9,0.16959511555726364,0.1659368305831473
P-S,1,0,1,19,3,GMM,BIC,6,0,3,0.1752277980935779,0.16943520266856316
P-S,1,0,1,19,3,GMM,AIC,11,0,8,0.1626023135674449,0.16943520266856316
P-S,1,0,1,19,3,GMM,ICL,7,0,4,0.1729669741363016,0.16943520266856316
P-S,1,0,1,19,3,GMM,BIC_Neff,7,0,4,0.1729669741363016,0.16943520266856316
P-S,1,0,1,19,3,HMM,BIC,12,0,9,0.1598655137185353,0.21870016939589923
P-S,1,0,1,19,3,HMM,AIC,12,0,9,0.1598655137185353,0.21870016939589923
